id,type,latitude,longitude,streetName,slots
33,BIKE,41.376862,2.190773,Pontevedra,2
34,BIKE,41.387074,2.175247,Sant Pere Més Alt,12
36,BIKE,41.385151,2.176804,Catedral,13
37,BIKE,41.381226,2.181888,Pl. Antonio López,18
40,BIKE,41.382335,2.187093,Doctor Aiguader,6
41,BIKE,41.379326,2.189906,Pl. Poeta Boscà/Atlàntida,2
42,BIKE,41.404511,2.189881,Ciutat de Granada,12
44,BIKE,41.402165,2.187136,Av Meridiana,18
49,BIKE,41.39106,2.196457,Rosa Sensat en front,9
50,BIKE,41.375,2.17035,Av. Paral.lel,6
53,BIKE,41.385227,2.173878,Pl. Carles Pi i Sunyer,15
55,BIKE,41.381154,2.173497,La Rambla,7
57,BIKE,41.376758,2.177093,La Rambla,11
58,BIKE,41.382822,2.167154,Plaça dels Àngels,13
67,BIKE,41.385012,2.145843,Rocafort,20
70,BIKE,41.380347,2.160695,Comte Urgell,7
71,BIKE,41.381931,2.162969,Floridablanca,13
73,BIKE,41.392278,2.156183,Enric Granados,18
76,BIKE,41.391751,2.153123,Còrsega,30
78,BIKE,41.385598,2.16338,Pl. Universitat,14
79,BIKE,41.38547,2.16333,Pl. Universitat,16
81,BIKE,41.378915,2.149174,Vilamarí davant,18
83,BIKE,41.384075,2.153654,Comte Borrell,23
89,BIKE,41.387953,2.150169,Rosselló,23
91,BIKE,41.380452,2.158403,Comte Borrell,19
93,BIKE,41.375454,2.149786,Gran Via,18
95,BIKE,41.376428,2.147734,Tarragona,31
97,BIKE,41.378124,2.145389,Tarragona,10
98,BIKE,41.380499,2.141153,Viriat,13
99,BIKE,41.380632,2.141548,Viriat,12
100,BIKE,41.379135,2.14409,Tarragona,17
105,BIKE,41.389069,2.173424,PL. Urquinaona,9
107,BIKE,41.398298,2.153128,Travessera de Gracia,17
110,BIKE,41.385377,2.154878,Avda. Roma,19
111,BIKE,41.381231,2.152755,Calabria,11
113,BIKE,41.37742,2.1647,Sant Pau,6
119,BIKE,41.396684,2.182447,Sardenya,6
124,BIKE,41.370297,2.187808,Passeig Joan de Borbó,0
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,14
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,16
136,BIKE,41.414226,2.201734,Gran Vía,4
147,BIKE,41.416018,2.212658,Rambla Prim,3
153,BIKE,41.401778,2.200769,Pujades,0
155,BIKE,41.406977,2.207602,Pujades,17
156,BIKE,41.409017,2.20881,Diagonal,15
159,BIKE,41.410882,2.216703,Avda. Diagonal,2
160,BIKE,41.411026,2.219377,Avda. d'Eduard Maristany,23
162,BIKE,41.403908,2.208436,Ramon Turro,10
164,BIKE,41.41194,2.178037,Independència,15
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,4
167,BIKE,41.402561,2.210538,Bac de Roda,13
169,BIKE,41.389896,2.200055,Avda. Litoral,10
171,BIKE,41.391986,2.203699,Passeig Marítim de la Nova Icària,11
177,BIKE,41.411089,2.181119,Rosselló,12
178,BIKE,41.405389,2.216212,Passeig de Garcia Fària,21
188,BIKE,41.375471,2.135543,Pl. Sants (Ps. S. Antoni),0
195,BIKE,41.381888,2.135433,Vallespir,22
197,BIKE,41.387295,2.141539,Gelabert,24
204,BIKE,41.388011,2.125593,Avda. Diagonal,11
205,BIKE,41.387465,2.130838,Europa,22
206,BIKE,41.389845,2.13284,Avda. Diagonal,30
208,BIKE,41.391451,2.139116,Avda. Diagonal,13
210,BIKE,41.37453,2.142356,Vilardell,17
211,BIKE,41.398848,2.190291,Sancho de Ávila,13
215,BIKE,41.39412,2.138146,Carrer de Ganduxer,13
219,BIKE,41.397812,2.147585,Carre Laforja,26
220,BIKE,41.396229,2.151482,Tuset,23
223,BIKE,41.398311,2.159865,Carrer de Bonavista,30
229,BIKE,41.405107,2.156874,Carrer de la Santacreu,20
230,BIKE,41.405986,2.151633,C. De Nil Fabra,18
231,BIKE,41.407202,2.163476,Pi i Margall,20
232,BIKE,41.373509,2.171002,Vilà i Vilà,15
246,BIKE,41.422844,2.186637,Garcilaso,9
253,BIKE,41.429977,2.191821,Onze de Setembre,19
263,BIKE,41.437814,2.191039,Pg.Torras i Bages,4
266,BIKE,41.426841,2.184238,Concepció Arenal,23
275,BIKE,41.430693,2.182225,Rio de Janeiro,28
276,BIKE,41.412163,2.165275,Plaça Alfons X el Savi / Ronda del Guinardó,20
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,13
287,BIKE,41.389171,2.168113,Gran Via,11
306,BIKE,41.385465,2.122912,Doctor Salvador Cardenal,27
307,BIKE,41.379135,2.113505,Pintor Ribalta,30
313,BIKE,41.375366,2.129847,Feliu de Casanova,22
316,BIKE,41.422212,2.198316,Cantàbria,16
324,BIKE,41.396938,2.136258,Reina Victoria,25
326,BIKE,41.407384,2.1383,Balmes,15
331,BIKE,41.39706,2.12801,Castellnou,17
339,BIKE,41.401662,2.205277,Ramon Turró,2
342,BIKE,41.403502,2.193702,Roc Boronat,14
344,BIKE,41.443127,2.199538,Ciutat d'Asunción,4
346,BIKE,41.360654,2.139132,Carrer de la Foneria,1
348,BIKE,41.357067,2.141563,Jardins de Can Ferrero,12
349,BIKE,41.357338,2.137172,Carrer de l'Energia,17
358,BIKE,41.387225,2.17927,Gombau,3
359,BIKE,41.390021,2.177572,Méndez Núñez,13
362,BIKE,41.397006,2.17057,Bailén,8
364,BIKE,41.39324,2.16343,Passeig de Gràcia,27
366,BIKE,41.393037,2.14358,Pau Casals,25
367,BIKE,41.385057,2.137331,Sentmenat,25
369,BIKE,41.400168,2.177948,Consell de Cent,11
370,BIKE,41.403735,2.172987,Sardenya,18
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,10
374,BIKE,41.395,2.16123,Passeig de Gràcia,11
380,BIKE,41.385463,2.174252,Duran i Bas,19
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,22
384,BIKE,41.380708,2.146793,Vilamarí,24
385,BIKE,41.387978,2.155266,Casanova,27
387,BIKE,41.395796,2.178784,Nàpols,0
388,BIKE,41.380593,2.167418,Riera Alta,9
392,BIKE,41.390595,2.190681,Ramon Turró,16
393,BIKE,41.402177,2.197653,Llacuna,22
396,BIKE,41.389028,2.196844,Joan Miró,25
400,BIKE,41.36958,2.188017,Moll Oriental,21
401,BIKE,41.381241,2.181838,Pl. Antonio López (Via Laietana) annexa a la 37,3
406,BIKE,41.386512,2.164597,Gran Via de Les Corts Catalanes,19
407,BIKE,41.388471,2.192835,Ramon Trias Fargas,14
415,BIKE,41.379374,2.168921,Rambla del Raval,7
416,BIKE,41.378134,2.16965,Rambla del Raval,8
421,BIKE,41.377845,2.13923,Plaça de Joan Peiró,3
425,BIKE,41.37652,2.1749,Carrer de Cervelló,18
427,BIKE,41.375336,2.168007,Carrer de Sant Pau,13
463,BIKE-ELECTRIC,41.375244,2.169795,(PK) C/ DE L´ABAT SAFONT,5
476,BIKE-ELECTRIC,41.402459,2.19042,(PK) C/ DE BADAJOZ,10
1,BIKE,41.397952,2.180042,Gran Via Corts Catalanes,3
2,BIKE,41.39553,2.17706,Roger de Flor/ Gran Vía,4
3,BIKE,41.394072,2.183441,Nàpols,15
6,BIKE,41.391349,2.18061,Pg Lluís Companys,17
8,BIKE,41.389088,2.183568,Pg Lluís Companys,7
9,BIKE,41.384532,2.184921,Marquès de l'Argentera,26
11,BIKE,41.381689,2.193914,Passeig Marítim,6
12,BIKE,41.384538,2.195679,Pg Marítim Barceloneta,28
15,BIKE,41.394812,2.171189,Girona,9
16,BIKE,41.39827,2.186708,Av. Meridiana,5
17,BIKE,41.398237,2.186711,Av. Meridiana,7
18,BIKE,41.406086,2.174167,Rosselló,23
21,BIKE,41.410897,2.17402,Sant Antoni Maria Claret,12
24,BIKE,41.400659,2.179111,Marina,24
25,BIKE,41.395179,2.168294,Bruc,9
26,BIKE,41.407035,2.181981,Dos Maig,10
28,BIKE,41.405422,2.17064,Sardenya,21
29,BIKE,41.401101,2.170082,Provença,11
33,BIKE,41.376862,2.190773,Pontevedra,0
35,BIKE,41.413592,2.221153,Sant Ramon de Penyafort,16
36,BIKE,41.385151,2.176804,Catedral,11
38,BIKE,41.381129,2.186397,Pl. Pau Vila,9
40,BIKE,41.382335,2.187093,Doctor Aiguader,3
41,BIKE,41.379326,2.189906,Pl. Poeta Boscà/Atlàntida,1
43,BIKE,41.40541,2.18712,Av Meridiana,6
45,BIKE,41.391401,2.189399,Marina,1
48,BIKE,41.395261,2.18708,Meridiana,17
49,BIKE,41.39106,2.196457,Rosa Sensat en front,10
53,BIKE,41.385227,2.173878,Pl. Carles Pi i Sunyer,14
54,BIKE,41.377635,2.170586,Sant Oleguer,10
55,BIKE,41.381154,2.173497,La Rambla,1
56,BIKE,41.377011,2.175834,Portal de Santa Madrona,11
57,BIKE,41.376758,2.177093,La Rambla,10
60,BIKE,41.390349,2.16424,Rambla Catalunya,25
61,BIKE,41.390143,2.164946,Rambla Catalunya,14
62,BIKE,41.387142,2.168858,Pl. Catalunya,5
63,BIKE,41.386439,2.169417,Pl. Catalunya,11
64,BIKE,41.387469,2.169048,Pl. Catalunya,1
65,BIKE,41.387678,2.169587,Pl. Catalunya,11
66,BIKE,41.389097,2.167933,Gran Via,0
67,BIKE,41.385012,2.145843,Rocafort,21
68,BIKE,41.395364,2.157356,Rambla Catalunya,22
69,BIKE,41.386814,2.195689,Avda. Litoral,31
71,BIKE,41.381931,2.162969,Floridablanca,10
72,BIKE,41.392716,2.158811,Provença,23
75,BIKE,41.385081,2.142868,Josep Tarradellas,19
80,BIKE,41.389687,2.159999,Enric Granados,17
81,BIKE,41.378915,2.149174,Vilamarí davant,15
82,BIKE,41.379016,2.153799,Rocafort,32
84,BIKE,41.383047,2.157033,Comte d'Urgell,2
85,BIKE,41.375076,2.159046,Paral·lel,2
87,BIKE,41.383156,2.148506,Mallorca,12
91,BIKE,41.380452,2.158403,Comte Borrell,22
94,BIKE,41.375619,2.149889,Gran Via,19
95,BIKE,41.376428,2.147734,Tarragona,24
96,BIKE,41.374152,2.148154,Gran Via,17
98,BIKE,41.380499,2.141153,Viriat,15
99,BIKE,41.380632,2.141548,Viriat,15
100,BIKE,41.379135,2.14409,Tarragona,15
101,BIKE,41.39243,2.14321,Av. Diagonal,8
104,BIKE,41.410821,2.187365,C/València,9
105,BIKE,41.389069,2.173424,PL. Urquinaona,8
106,BIKE,41.405587,2.162317,Pl. Joanic,18
107,BIKE,41.398298,2.153128,Travessera de Gracia,18
109,BIKE,41.390981,2.14737,C/ Londres,18
112,BIKE,41.377644,2.15725,Floridablanca,1
113,BIKE,41.37742,2.1647,Sant Pau,4
115,BIKE,41.38377,2.18424,Marqués d'Argentera,8
116,BIKE,41.383718,2.191414,Salvat Papasseit,22
117,BIKE,41.390666,2.197024,Rosa Sensat,18
119,BIKE,41.396684,2.182447,Sardenya,2
120,BIKE,41.404666,2.176515,Lepant,6
121,BIKE,41.406293,2.178689,Castillejos,12
123,BIKE,41.398013,2.166978,Girona,18
126,BIKE,41.380641,2.182243,Passeig de Colom,3
127,BIKE,41.412322,2.19142,Aragó,14
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,13
131,BIKE,41.422808,2.206036,Rambla Guipúscoa,8
132,BIKE,41.408439,2.192173,Pl. Valentí Amirall,10
134,BIKE,41.411433,2.198735,Bac de Roda,21
136,BIKE,41.414226,2.201734,Gran Vía,5
139,BIKE,41.418035,2.206023,Gran Vía,4
140,BIKE,41.38063,2.15614,Viladomat,15
141,BIKE,41.40902,2.194896,Gran Via,14
144,BIKE,41.40562,2.19764,Castella,22
145,BIKE,41.40982,2.202904,Pere IV,23
146,BIKE,41.415191,2.207111,Pere IV,5
147,BIKE,41.416018,2.212658,Rambla Prim,1
148,BIKE,41.378436,2.163324,Ronda Sant Pau,0
149,BIKE,41.395905,2.192958,Pujades,24
150,BIKE,41.406549,2.203112,Espronceda,21
151,BIKE,41.40065,2.19719,Pallars,21
153,BIKE,41.401778,2.200769,Pujades,6
154,BIKE,41.402454,2.201656,Pujades,23
159,BIKE,41.410882,2.216703,Avda. Diagonal,4
160,BIKE,41.411026,2.219377,Avda. d'Eduard Maristany,22
161,BIKE,41.395009,2.196308,Ramon Turro,18
162,BIKE,41.403908,2.208436,Ramon Turro,15
163,BIKE,41.3942,2.20077,Avda. Icaria,2
164,BIKE,41.41194,2.178037,Independència,14
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,6
166,BIKE,41.400533,2.206539,Bilbao,8
169,BIKE,41.389896,2.200055,Avda. Litoral,8
170,BIKE,41.389732,2.199934,Avda. Litoral,2
171,BIKE,41.391986,2.203699,Passeig Marítim de la Nova Icària,19
172,BIKE,41.391831,2.203436,Passeig Marítim de la Nova Icària,13
174,BIKE,41.40061,2.210461,Passeig de Garcia Fària,14
176,BIKE,41.402541,2.212641,Passeig de Garcia Fària,23
177,BIKE,41.411089,2.181119,Rosselló,13
180,BIKE,41.36778,2.13926,Gran Via,11
182,BIKE,41.371455,2.143882,Gran Via,9
183,BIKE,41.372338,2.141875,Gavà,11
185,BIKE,41.37046,2.138994,Gavà,2
186,BIKE,41.375571,2.143812,Consell de Cent,2
187,BIKE,41.376858,2.169811,Carrer de Sant Pau,7
189,BIKE,41.396918,2.166163,Bruc,24
190,BIKE,41.39606,2.207803,Avinguda Litoral,1
192,BIKE,41.378629,2.133467,Joan Güell,13
193,BIKE,41.381311,2.128912,Figols,23
194,BIKE,41.381013,2.132319,Joan Güell,25
198,BIKE,41.384426,2.133682,Vallespir,23
199,BIKE,41.38182,2.126933,Mejía Lequerica,20
200,BIKE,41.383756,2.131273,Can bruixa,22
201,BIKE,41.387787,2.134341,Numància,30
202,BIKE,41.385331,2.128737,Carrer de les Corts,26
203,BIKE,41.388742,2.128503,Avda. Diagonal,33
204,BIKE,41.388011,2.125593,Avda. Diagonal,12
205,BIKE,41.387465,2.130838,Europa,26
206,BIKE,41.389845,2.13284,Avda. Diagonal,29
208,BIKE,41.391451,2.139116,Avda. Diagonal,15
209,BIKE,41.385755,2.161004,Diputació,25
210,BIKE,41.37453,2.142356,Vilardell,14
211,BIKE,41.398848,2.190291,Sancho de Ávila,16
213,BIKE,41.393783,2.135078,Sant Fe de Nou Mèxic,27
215,BIKE,41.39412,2.138146,Carrer de Ganduxer,17
216,BIKE,41.396809,2.144534,Madrazo,25
217,BIKE,41.398463,2.143924,Rector Ubach,20
218,BIKE,41.404114,2.183203,Consell de Cent,1
221,BIKE,41.402535,2.152519,Gran de Gràcia,22
222,BIKE,41.40124,2.157483,Carrer del Canó,22
223,BIKE,41.398311,2.159865,Carrer de Bonavista,29
224,BIKE,41.399945,2.164389,Girona,19
225,BIKE,41.38482,2.15057,Mallorca,20
226,BIKE,41.403465,2.161096,Montmany,25
228,BIKE,41.40694,2.155794,Pl. Del Nord,19
229,BIKE,41.405107,2.156874,Carrer de la Santacreu,27
230,BIKE,41.405986,2.151633,C. De Nil Fabra,19
232,BIKE,41.373509,2.171002,Vilà i Vilà,26
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,14
235,BIKE,41.375065,2.165839,Paral.lel,9
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,23
238,BIKE,41.415684,2.190986,Espronceda,6
239,BIKE,41.417323,2.184534,Indústria,14
240,BIKE,41.417763,2.187558,Josep Estivill,11
242,BIKE,41.424451,2.177284,Ramon Albó,21
243,BIKE,41.423939,2.181298,Alenxadre Galí,19
244,BIKE,41.426896,2.178511,Felip II,13
246,BIKE,41.422844,2.186637,Garcilaso,10
248,BIKE,41.418208,2.190374,Palència,24
249,BIKE,41.425216,2.188997,Açores,10
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,27
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,30
253,BIKE,41.429977,2.191821,Onze de Setembre,18
254,BIKE,41.429985,2.190163,Gran de Sant Andreu,20
256,BIKE,41.435998,2.189524,Malats,11
258,BIKE,41.442167,2.193032,Fernando Pessoa,8
259,BIKE,41.439109,2.185818,Carrer de Bartrina,8
262,BIKE,41.379821,2.152496,Rocafort,13
265,BIKE,41.385397,2.158743,Casanovas,11
267,BIKE,41.443395,2.190623,Passeig Torras i Bages,12
269,BIKE,41.448128,2.192826,Via Barcino,8
273,BIKE,41.430404,2.183382,Avda. Meridiana,33
276,BIKE,41.412163,2.165275,Plaça Alfons X el Savi / Ronda del Guinardó,22
277,BIKE,41.408284,2.16905,Travessera de Gràcia,5
279,BIKE,41.415951,2.174564,Mas Casanovas,4
286,BIKE,41.403103,2.191428,Bolívia,6
287,BIKE,41.389171,2.168113,Gran Via,8
289,BIKE,41.416828,2.191022,Múrcia,2
290,BIKE,41.437094,2.174047,Plaça dels Jardins d'Alfàbia,24
291,BIKE,41.425897,2.17505,Cubelles,18
293,BIKE,41.428388,2.163101,Granollers,11
296,BIKE,41.436505,2.183877,Carrer de Rosselló i Porcel,18
298,BIKE,41.43463,2.181747,Andreu Nin,10
299,BIKE,41.433965,2.175199,Carrer de l'Escultor Ordóñez,4
301,BIKE,41.437053,2.169644,Marie Curie,12
303,BIKE,41.393341,2.115076,Cavallers,20
304,BIKE,41.390208,2.121029,Manuel Girona,29
308,BIKE,41.376788,2.113864,Cardenal Reig,22
309,BIKE,41.37674,2.116973,Sant Ramón Nonat,24
310,BIKE,41.381223,2.119077,Josep Samitier,23
312,BIKE,41.379046,2.123253,Arizala,27
314,BIKE,41.37836,2.129737,Rambla del Brasil,16
315,BIKE,41.415617,2.181966,Guinardó,6
317,BIKE,41.425566,2.200693,Rambla Prim,9
318,BIKE,41.413406,2.171331,Cartagena,19
321,BIKE,41.403054,2.144549,Carrer de Sant Hermenegild,21
322,BIKE,41.400977,2.13907,Santaló,16
323,BIKE,41.397996,2.138717,Vallmajor,2
325,BIKE,41.39493,2.130325,Alt de Gironella,19
328,BIKE,41.40293,2.13427,Artesa de Segre,23
331,BIKE,41.39706,2.12801,Castellnou,19
334,BIKE,41.400722,2.123268,Via Augusta,23
338,BIKE,41.397572,2.119506,Avinguda de J.Foix,14
339,BIKE,41.401662,2.205277,Ramon Turró,0
341,BIKE,41.434191,2.205886,Passeig Enric Sanchís,10
342,BIKE,41.403502,2.193702,Roc Boronat,13
345,BIKE,41.363093,2.139771,Pl. Teresa de Claramunt,1
347,BIKE,41.359496,2.14182,Alts Forns,11
348,BIKE,41.357067,2.141563,Jardins de Can Ferrero,15
349,BIKE,41.357338,2.137172,Carrer de l'Energia,18
350,BIKE,41.391833,2.14812,Villarroel,19
351,BIKE,41.362135,2.135637,Jane Addams,30
353,BIKE,41.375414,2.123191,Munné,22
354,BIKE,41.37592,2.13008,Rambla del Brasil,0
355,BIKE,41.37211,2.12859,Carreras i Candi,0
359,BIKE,41.390021,2.177572,Méndez Núñez,8
360,BIKE,41.395213,2.172984,Bailén,19
361,BIKE,41.376292,2.178553,Passeig de Colom,26
362,BIKE,41.397006,2.17057,Bailén,10
363,BIKE,41.39076,2.1744,Bruc,13
364,BIKE,41.39324,2.16343,Passeig de Gràcia,25
365,BIKE,41.387499,2.14702,Viladomat,28
367,BIKE,41.385057,2.137331,Sentmenat,27
368,BIKE,41.396815,2.175714,Diputació,10
369,BIKE,41.400168,2.177948,Consell de Cent,6
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,9
372,BIKE,41.400167,2.184362,Ribes,15
373,BIKE,41.375073,2.161305,Av. Paral.lel,20
374,BIKE,41.395,2.16123,Passeig de Gràcia,17
375,BIKE,41.372154,2.180701,World Trade Center,24
376,BIKE,41.371663,2.180302,World Trade Center,16
377,BIKE,41.37747,2.183737,Pl. Ictíneo,21
379,BIKE,41.381709,2.177308,Pl. Sant Miquel,13
380,BIKE,41.385463,2.174252,Duran i Bas,17
385,BIKE,41.387978,2.155266,Casanova,25
386,BIKE,41.375086,2.156848,Av.Paral.lel,26
390,BIKE,41.386955,2.18195,Comerç,16
391,BIKE,41.422873,2.191204,Sagrera,3
392,BIKE,41.390595,2.190681,Ramon Turró,18
394,BIKE,41.38733,2.16305,Diputació,20
395,BIKE,41.386009,2.170212,Pl. Catalunya,8
396,BIKE,41.389028,2.196844,Joan Miró,27
397,BIKE,41.388894,2.199334,Av. Del Litoral,3
398,BIKE,41.381011,2.193502,Passeig Marítim de la Barceloneta,20
400,BIKE,41.36958,2.188017,Moll Oriental,15
401,BIKE,41.381241,2.181838,Pl. Antonio López (Via Laietana) annexa a la 37,6
402,BIKE,41.380565,2.182119,Passeig de Colom,6
404,BIKE,41.365374,2.133087,Juan Gris,26
405,BIKE,41.38551,2.152,Comte Borrell,26
406,BIKE,41.386512,2.164597,Gran Via de Les Corts Catalanes,24
407,BIKE,41.388471,2.192835,Ramon Trias Fargas,19
409,BIKE,41.392358,2.192478,Joan d'Àustria,5
413,BIKE,41.393512,2.170718,Bruc,24
415,BIKE,41.379374,2.168921,Rambla del Raval,4
416,BIKE,41.378134,2.16965,Rambla del Raval,6
418,BIKE,41.390943,2.180251,Passeig de Lluís Companys,10
419,BIKE,41.391299,2.180828,Passeig de Lluís Companys,16
420,BIKE,41.374213,2.148082,Gran Via,23
421,BIKE,41.377845,2.13923,Plaça de Joan Peiró,2
423,BIKE,41.420201,2.189532,Carrer d'Hondures,2
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",10
425,BIKE,41.37652,2.1749,Carrer de Cervelló,20
426,BIKE,41.398305,2.183023,Carrer de Ribes,24
428,BIKE,41.398389,2.196261,Carrer Pujades,27
454,BIKE-ELECTRIC,41.402448,2.204131,(PK) C/ BILBAO,6
460,BIKE-ELECTRIC,41.385702,2.177316,(PK) AV. FRANCESC CAMBÓ,9
461,BIKE-ELECTRIC,41.384111,2.14274,(PK) AV. JOSEP TARRADELLAS,4
462,BIKE-ELECTRIC,41.390125,2.143221,(PK) AV. JOSEP TARRADELLAS,6
465,BIKE-ELECTRIC,41.40542,2.142456,(PK) RDA. DEL GENERAL MITRE,7
470,BIKE-ELECTRIC,41.397921,2.125411,(PK) C/ CARDENAL DE SENTMENAT,10
474,BIKE-ELECTRIC,41.3989,2.153668,(PK) PL. GAL·LA PLACÍDIA,8
475,BIKE-ELECTRIC,41.408528,2.169385,(PK) C/ DE LA MARINA,11
478,BIKE-ELECTRIC,41.3798,2.1891,(PK) C/ DEL BALUARD,3
483,BIKE-ELECTRIC,41.401752,2.160748,(PK) C/ DE SIRACUSA,8
488,BIKE-ELECTRIC,41.423976,2.184391,(PK) C/ DE CIENFUEGOS,9
492,BIKE-ELECTRIC,41.394232,2.175278,PL. DE TETUAN,11
496,BIKE-ELECTRIC,41.404871,2.175141,C/ DE PROVENÇA,12
1,BIKE,41.397952,2.180042,Gran Via Corts Catalanes,6
3,BIKE,41.394072,2.183441,Nàpols,14
4,BIKE,41.39347,2.18149,Ribes,6
6,BIKE,41.391349,2.18061,Pg Lluís Companys,16
7,BIKE,41.388856,2.183251,Pg Lluís Companys,4
9,BIKE,41.384532,2.184921,Marquès de l'Argentera,24
14,BIKE,41.384675,2.185039,Avinguda del Marques Argentera,4
16,BIKE,41.39827,2.186708,Av. Meridiana,6
17,BIKE,41.398237,2.186711,Av. Meridiana,11
18,BIKE,41.406086,2.174167,Rosselló,25
19,BIKE,41.403282,2.170726,Rosselló,24
20,BIKE,41.410166,2.175759,Cartagena,8
21,BIKE,41.410897,2.17402,Sant Antoni Maria Claret,13
24,BIKE,41.400659,2.179111,Marina,25
25,BIKE,41.395179,2.168294,Bruc,16
28,BIKE,41.405422,2.17064,Sardenya,19
30,BIKE,41.402046,2.182286,Diagonal,6
33,BIKE,41.376862,2.190773,Pontevedra,8
37,BIKE,41.381226,2.181888,Pl. Antonio López,20
41,BIKE,41.379326,2.189906,Pl. Poeta Boscà/Atlàntida,0
42,BIKE,41.404511,2.189881,Ciutat de Granada,16
44,BIKE,41.402165,2.187136,Av Meridiana,19
45,BIKE,41.391401,2.189399,Marina,0
47,BIKE,41.389076,2.192104,Ramon Trias Fargas,29
48,BIKE,41.395261,2.18708,Meridiana,16
50,BIKE,41.375,2.17035,Av. Paral.lel,9
51,BIKE,41.384054,2.169019,Pl. Vicenç Martorell,2
55,BIKE,41.381154,2.173497,La Rambla,0
59,BIKE,41.382781,2.167203,Plaça dels Àngels,16
61,BIKE,41.390143,2.164946,Rambla Catalunya,22
62,BIKE,41.387142,2.168858,Pl. Catalunya,7
64,BIKE,41.387469,2.169048,Pl. Catalunya,4
65,BIKE,41.387678,2.169587,Pl. Catalunya,10
66,BIKE,41.389097,2.167933,Gran Via,5
70,BIKE,41.380347,2.160695,Comte Urgell,4
71,BIKE,41.381931,2.162969,Floridablanca,12
72,BIKE,41.392716,2.158811,Provença,22
76,BIKE,41.391751,2.153123,Còrsega,13
78,BIKE,41.385598,2.16338,Pl. Universitat,11
81,BIKE,41.378915,2.149174,Vilamarí davant,13
82,BIKE,41.379016,2.153799,Rocafort,25
83,BIKE,41.384075,2.153654,Comte Borrell,21
84,BIKE,41.383047,2.157033,Comte d'Urgell,5
88,BIKE,41.393547,2.150764,Londres,11
91,BIKE,41.380452,2.158403,Comte Borrell,23
92,BIKE,41.39386,2.160237,Provença,14
93,BIKE,41.375454,2.149786,Gran Via,14
94,BIKE,41.375619,2.149889,Gran Via,17
95,BIKE,41.376428,2.147734,Tarragona,22
96,BIKE,41.374152,2.148154,Gran Via,16
99,BIKE,41.380632,2.141548,Viriat,16
101,BIKE,41.39243,2.14321,Av. Diagonal,14
103,BIKE,41.409856,2.188217,Aragó,9
104,BIKE,41.410821,2.187365,C/València,10
106,BIKE,41.405587,2.162317,Pl. Joanic,19
108,BIKE,41.402314,2.164961,Indústria,2
111,BIKE,41.381231,2.152755,Calabria,13
112,BIKE,41.377644,2.15725,Floridablanca,18
113,BIKE,41.37742,2.1647,Sant Pau,1
114,BIKE,41.376801,2.173039,Pl. Jean Genet,9
116,BIKE,41.383718,2.191414,Salvat Papasseit,25
118,BIKE,41.392212,2.187847,Sardenya,2
120,BIKE,41.404666,2.176515,Lepant,5
121,BIKE,41.406293,2.178689,Castillejos,11
122,BIKE,41.405435,2.16624,Nàpols,17
125,BIKE,41.384426,2.195595,Passeig Maritim,18
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,17
129,BIKE,41.37709,2.16124,Manso,23
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,10
133,BIKE,41.407411,2.192819,Gran Vía,14
134,BIKE,41.411433,2.198735,Bac de Roda,20
135,BIKE,41.411908,2.197936,Gran Vía,4
137,BIKE,41.414758,2.201538,"Gran Vía, 1041/ Selva de Mar",26
138,BIKE,41.416966,2.205397,Gran Vía,1
140,BIKE,41.38063,2.15614,Viladomat,14
141,BIKE,41.40902,2.194896,Gran Via,15
147,BIKE,41.416018,2.212658,Rambla Prim,0
149,BIKE,41.395905,2.192958,Pujades,26
154,BIKE,41.402454,2.201656,Pujades,24
155,BIKE,41.406977,2.207602,Pujades,22
156,BIKE,41.409017,2.20881,Diagonal,19
159,BIKE,41.410882,2.216703,Avda. Diagonal,6
161,BIKE,41.395009,2.196308,Ramon Turro,19
162,BIKE,41.403908,2.208436,Ramon Turro,14
163,BIKE,41.3942,2.20077,Avda. Icaria,4
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,1
166,BIKE,41.400533,2.206539,Bilbao,7
167,BIKE,41.402561,2.210538,Bac de Roda,10
168,BIKE,41.405358,2.213677,Selva de Mar,26
169,BIKE,41.389896,2.200055,Avda. Litoral,6
171,BIKE,41.391986,2.203699,Passeig Marítim de la Nova Icària,18
172,BIKE,41.391831,2.203436,Passeig Marítim de la Nova Icària,9
173,BIKE,41.398027,2.208982,Avda. Litoral,2
178,BIKE,41.405389,2.216212,Passeig de Garcia Fària,23
